person,ad_id,time,channel_id
4241,1,2020-04-07T09:51:33Z,1
4241,1,2020-11-13T07:16:19Z,3
4241,1,2020-02-01T07:05:08Z,3
4241,1,2020-03-13T06:15:46Z,3
4241,1,2020-05-02T00:33:07Z,2
4241,1,2020-10-14T15:20:18Z,3
4241,2,2020-04-12T21:21:02Z,2
4241,2,2020-04-29T13:28:31Z,2
4241,2,2020-04-12T07:36:18Z,1
4241,2,2020-01-22T05:34:53Z,1
4241,2,2020-01-21T14:32:05Z,2
4241,2,2020-04-21T13:13:09Z,2
4241,2,2020-12-10T10:29:43Z,1
4241,2,2020-11-23T03:57:05Z,2
4241,2,2020-12-26T09:41:57Z,1
4241,2,2020-01-28T02:32:22Z,1
4241,2,2020-11-19T15:39:17Z,3
4241,2,2020-06-17T08:28:54Z,2
4241,2,2020-10-30T00:04:37Z,2
4241,2,2020-07-16T18:25:27Z,2
4241,2,2020-08-29T06:35:24Z,2
4241,2,2020-07-20T02:38:21Z,3
4241,2,2020-05-07T00:54:38Z,1
4241,2,2020-05-08T22:08:35Z,2
4241,2,2020-01-07T16:17:44Z,2
4241,2,2020-02-04T10:37:11Z,1
4241,2,2020-11-29T10:56:57Z,3
4241,2,2020-08-23T05:06:33Z,3
4243,1,2020-01-11T13:06:01Z,2
4243,1,2020-05-26T16:20:05Z,1
4243,2,2020-11-20T06:35:52Z,3
4245,1,2020-03-29T09:31:46Z,1
4245,1,2020-11-06T05:35:02Z,3
4245,1,2020-08-11T22:58:52Z,3
4245,1,2020-11-24T18:43:08Z,1
4245,2,2020-04-05T18:17:35Z,2
4245,2,2020-05-01T03:12:10Z,1
4245,2,2020-11-29T02:38:07Z,2
4245,2,2020-12-27T07:12:31Z,2
4245,2,2020-06-02T22:09:17Z,3
4246,1,2020-04-12T13:43:10Z,3
4246,2,2020-09-15T10:28:43Z,2
4246,2,2020-12-15T02:58:47Z,3
4246,2,2020-05-25T19:30:24Z,1
4246,2,2020-05-23T18:39:01Z,3
4246,2,2020-01-05T02:11:51Z,3
4247,1,2020-04-01T13:15:36Z,1
4247,1,2020-12-16T01:10:15Z,3
4247,1,2020-08-05T14:40:22Z,1
4247,1,2020-06-29T19:22:18Z,3
4247,1,2020-09-15T08:22:02Z,3
4247,1,2020-03-06T03:08:33Z,1
4247,1,2020-01-22T04:33:22Z,3
4247,2,2020-03-25T13:23:13Z,2
4247,2,2020-09-02T04:52:59Z,1
4247,2,2020-02-02T20:02:04Z,2
4247,2,2020-01-29T00:27:20Z,2
4248,1,2020-12-31T16:55:35Z,2
4248,1,2020-05-07T01:55:47Z,1
4248,1,2020-03-04T02:21:55Z,1
4248,2,2020-11-04T15:44:53Z,1
4248,2,2020-04-20T06:00:04Z,3
4248,2,2020-05-29T09:25:30Z,1
4248,2,2020-09-09T03:15:04Z,3
4248,2,2020-07-28T04:10:24Z,3
4248,2,2020-04-23T03:04:10Z,3
4249,1,2020-10-07T12:57:03Z,2
4249,2,2020-03-25T14:50:41Z,1
4250,1,2020-11-22T15:02:39Z,2
4250,1,2020-11-23T21:21:10Z,2
4250,1,2020-09-01T15:44:23Z,3
4250,1,2020-09-14T17:10:51Z,3
4250,1,2020-05-04T00:11:09Z,3
4250,1,2020-02-21T17:44:53Z,2
4250,1,2020-09-03T22:12:35Z,3
4250,2,2020-05-15T13:27:55Z,3
4250,2,2020-08-27T21:46:01Z,3
4250,2,2020-01-02T06:48:01Z,3
4250,2,2020-02-23T12:53:52Z,1
4250,2,2020-04-06T15:17:29Z,3
4250,2,2020-05-01T09:47:22Z,1
4250,2,2020-03-24T15:17:44Z,1
4250,2,2020-06-26T16:16:03Z,2
4250,2,2020-02-14T03:16:06Z,3
4250,2,2020-05-28T16:52:15Z,1
4250,2,2020-10-23T02:14:14Z,1
4250,2,2020-11-20T10:20:17Z,2
4251,1,2020-01-03T00:34:23Z,2
4251,1,2020-04-18T13:07:19Z,2
4251,1,2020-02-05T06:23:55Z,2
4251,1,2020-05-28T23:50:11Z,3
4251,1,2020-08-01T05:05:14Z,3
4251,1,2020-09-24T17:04:31Z,1
4251,1,2020-01-06T20:17:30Z,3
4251,1,2020-06-23T01:10:53Z,3
4251,1,2020-08-14T08:26:31Z,3
4251,1,2020-04-19T22:50:41Z,2
4251,1,2020-02-07T22:12:40Z,2
4251,1,2020-11-15T14:11:43Z,1
4251,1,2020-03-21T14:50:25Z,1
4251,1,2020-01-01T09:28:58Z,2
4251,1,2020-12-13T12:17:45Z,2
4251,1,2020-07-14T20:08:19Z,1
4251,1,2020-01-31T02:31:54Z,1
4251,2,2020-03-26T13:49:18Z,3
4251,2,2020-02-08T11:17:15Z,1
4251,2,2020-10-14T12:46:30Z,3
4251,2,2020-03-20T12:36:19Z,3
4251,2,2020-06-14T01:46:18Z,1
4251,2,2020-02-28T06:06:46Z,3
4251,2,2020-06-12T19:46:42Z,1
4251,2,2020-03-04T12:14:26Z,2
4251,2,2020-12-04T12:15:14Z,3
4251,2,2020-10-09T18:45:52Z,2
4251,2,2020-12-12T02:00:03Z,1
4251,2,2020-08-30T22:34:20Z,3
4251,2,2020-12-16T01:36:35Z,3
4251,2,2020-03-16T07:38:56Z,3
4251,2,2020-04-02T00:02:52Z,1
4251,2,2020-03-20T04:50:23Z,1
4251,2,2020-03-20T10:42:11Z,2
4251,2,2020-05-21T07:19:48Z,3
4251,2,2020-12-13T14:07:30Z,2
4251,2,2020-06-09T04:40:28Z,2
4251,2,2020-08-04T20:20:03Z,2
4251,2,2020-03-30T17:48:18Z,2
4251,2,2020-10-25T08:40:25Z,3
4251,2,2020-02-13T16:57:43Z,3
4252,1,2020-11-19T16:36:44Z,3
4252,1,2020-05-26T04:21:45Z,1
4252,2,2020-11-04T05:18:59Z,1
4253,1,2020-06-19T14:54:04Z,1
4253,1,2020-10-10T20:00:46Z,3
4253,1,2020-07-11T04:22:58Z,1
4253,2,2020-10-13T17:29:06Z,3
4253,2,2020-11-15T01:11:05Z,3
4253,2,2020-08-21T04:22:02Z,1
4254,1,2020-04-07T14:55:37Z,1
4254,1,2020-04-21T09:43:56Z,2
4254,1,2020-03-23T12:28:05Z,1
4254,1,2020-03-05T14:04:46Z,3
4254,1,2020-07-23T22:14:13Z,3
4254,1,2020-08-13T10:14:23Z,1
4254,1,2020-07-14T02:27:06Z,1
4254,1,2020-12-27T17:23:41Z,1
4254,1,2020-07-02T20:28:59Z,2
4254,1,2020-09-07T17:11:54Z,2
4254,2,2020-03-10T18:05:53Z,1
4254,2,2020-05-31T21:28:07Z,3
4255,1,2020-04-02T08:04:14Z,1
4255,1,2020-04-27T06:07:16Z,3
4255,1,2020-11-08T03:26:30Z,3
4255,1,2020-10-06T13:40:49Z,2
4255,2,2020-03-23T04:45:27Z,3
4255,2,2020-10-05T15:12:37Z,2
4256,1,2020-12-09T09:07:16Z,1
4256,1,2020-07-08T20:14:48Z,2
4256,1,2020-05-19T02:44:23Z,3
4256,1,2020-07-16T02:01:58Z,1
4256,2,2020-06-10T04:41:29Z,2
4256,2,2020-09-09T18:02:29Z,1
4256,2,2020-07-10T01:59:10Z,3
4256,2,2020-10-06T21:28:01Z,2
4256,2,2020-02-24T23:51:48Z,2
4256,2,2020-05-13T12:48:39Z,3
4256,2,2020-01-30T20:15:51Z,2
4256,2,2020-03-13T09:17:28Z,1
4256,2,2020-11-10T11:58:26Z,1
4257,1,2020-04-08T03:50:33Z,2
4257,2,2020-08-01T09:09:22Z,2
4257,2,2020-05-19T22:06:23Z,2
4258,1,2020-09-25T06:41:38Z,2
4258,1,2020-05-08T05:44:33Z,3
4258,1,2020-07-10T05:37:01Z,3
4258,1,2020-10-28T11:08:31Z,3
4258,1,2020-05-20T00:36:17Z,1
4258,2,2020-12-14T01:25:39Z,2
4258,2,2020-08-19T18:05:18Z,1
4258,2,2020-05-30T04:53:38Z,2
4258,2,2020-02-04T07:14:33Z,2
4258,2,2020-05-20T04:43:07Z,3
4258,2,2020-12-18T18:58:48Z,1
4258,2,2020-10-12T22:38:20Z,3
4258,2,2020-07-08T08:47:23Z,1
4259,1,2020-09-06T14:32:43Z,3
4259,1,2020-10-10T11:37:33Z,1
4259,2,2020-12-01T01:13:35Z,3
4259,2,2020-08-31T13:51:55Z,1
4259,2,2020-11-17T22:14:25Z,1
4259,2,2020-11-13T07:31:37Z,1
4259,2,2020-01-11T10:10:37Z,2
4260,1,2020-06-16T08:38:48Z,2
4260,1,2020-09-07T02:07:35Z,2
4260,2,2020-11-13T03:17:26Z,2
4260,2,2020-06-10T09:09:49Z,3
4260,2,2020-07-27T11:43:53Z,1
4260,2,2020-01-21T09:59:16Z,1
4260,2,2020-07-26T17:32:28Z,1
4261,1,2020-10-22T00:26:00Z,1
4261,1,2020-10-03T12:01:38Z,3
4261,1,2020-02-22T23:27:08Z,3
4261,1,2020-02-03T07:24:58Z,1
4261,1,2020-10-29T04:20:17Z,1
4261,2,2020-11-29T20:37:26Z,3
4261,2,2020-11-09T00:05:15Z,1
4261,2,2020-06-02T08:16:31Z,2
4261,2,2020-03-30T04:13:32Z,3
4261,2,2020-02-15T11:39:25Z,3
4261,2,2020-09-05T04:53:44Z,2
4261,2,2020-03-04T00:31:06Z,3
4261,2,2020-08-11T09:48:21Z,2
4261,2,2020-08-21T00:02:24Z,3
4261,2,2020-07-29T20:18:39Z,2
4261,2,2020-03-10T21:35:58Z,2
4261,2,2020-07-05T15:35:24Z,1
4261,2,2020-03-21T12:20:06Z,3
4261,2,2020-12-30T15:44:26Z,1
4262,1,2020-04-12T18:26:17Z,3
4262,1,2020-04-27T06:46:47Z,3
4262,2,2020-04-05T15:40:11Z,1
4262,2,2020-10-26T09:18:07Z,1
4262,2,2020-05-11T18:19:24Z,2
4262,2,2020-03-22T05:49:35Z,3
4262,2,2020-07-30T22:03:45Z,3
4262,2,2020-06-25T09:14:30Z,3
4262,2,2020-07-19T10:47:44Z,3
4262,2,2020-02-14T21:51:28Z,2
4263,1,2020-06-16T21:45:24Z,1
4263,1,2020-02-05T00:16:36Z,2
4263,1,2020-11-17T16:07:18Z,1
4263,2,2020-09-23T19:36:02Z,1
4264,1,2020-11-19T05:00:12Z,3
4264,1,2020-08-25T14:49:41Z,3
4264,2,2020-05-01T20:05:35Z,1
4264,2,2020-04-16T02:26:27Z,2
4264,2,2020-11-05T10:34:31Z,3
4264,2,2020-07-12T12:31:18Z,2
4264,2,2020-06-21T13:25:49Z,2
4264,2,2020-04-03T10:48:01Z,3
4265,1,2020-08-17T14:42:55Z,1
4265,1,2020-07-24T03:55:00Z,3
4265,1,2020-07-27T04:55:44Z,1
4265,2,2020-09-19T18:03:48Z,3
4265,2,2020-09-09T18:32:03Z,2
4265,2,2020-05-22T21:14:28Z,2
4265,2,2020-12-09T06:14:57Z,2
4265,2,2020-08-17T15:33:59Z,1
4266,1,2020-12-17T08:54:08Z,1
4266,1,2020-09-29T10:23:08Z,3
4266,1,2020-12-15T23:46:01Z,1
4266,1,2020-01-03T00:17:10Z,1
4266,1,2020-05-11T07:50:46Z,2
4266,1,2020-11-08T12:14:31Z,1
4266,1,2020-08-05T20:04:01Z,1
4266,2,2020-06-26T01:47:15Z,3
4266,2,2020-02-03T11:35:05Z,1
4266,2,2020-01-20T08:37:13Z,3
4266,2,2020-02-16T10:35:39Z,3
4266,2,2020-11-14T04:56:30Z,3
4266,2,2020-03-29T06:30:29Z,1
4266,2,2020-03-12T05:04:04Z,2
4266,2,2020-04-24T07:31:47Z,2
4266,2,2020-01-21T18:46:10Z,1
4266,2,2020-04-25T06:19:01Z,1
4267,1,2020-11-08T17:28:40Z,3
4267,1,2020-08-01T12:22:21Z,1
4267,1,2020-11-18T04:56:46Z,1
4267,2,2020-01-31T23:38:35Z,3
4267,2,2020-10-04T21:16:22Z,1
4267,2,2020-07-23T04:51:16Z,3
4267,2,2020-08-04T23:37:33Z,1
4267,2,2020-05-28T00:46:57Z,1
4267,2,2020-10-31T03:06:45Z,2
4267,2,2020-08-04T05:58:16Z,3
4267,2,2020-06-17T02:23:29Z,1
4267,2,2020-11-04T09:10:32Z,3
4267,2,2020-07-17T23:41:03Z,1
4267,2,2020-03-30T00:20:48Z,2
4267,2,2020-05-28T11:01:21Z,3
4267,2,2020-01-29T00:49:28Z,3
4268,1,2020-02-29T12:43:13Z,3
4268,1,2020-05-12T05:54:41Z,3
4268,1,2020-10-04T04:59:53Z,2
4268,2,2020-05-20T17:42:17Z,3
4268,2,2020-06-23T23:29:13Z,1
4268,2,2020-01-24T20:56:17Z,2
4268,2,2020-11-24T15:49:32Z,1
4268,2,2020-02-28T13:02:13Z,2
4268,2,2020-06-21T02:00:12Z,1
4268,2,2020-05-22T02:49:38Z,3
4268,2,2020-04-29T20:34:10Z,3
4268,2,2020-05-12T08:25:44Z,3
4268,2,2020-07-22T23:56:41Z,3
4268,2,2020-12-06T19:22:21Z,1
4268,2,2020-10-06T17:11:06Z,2
4269,1,2020-06-09T16:08:44Z,1
4269,1,2020-02-14T16:13:03Z,2
4269,1,2020-10-05T16:43:04Z,3
4269,1,2020-09-23T13:29:06Z,3
4269,1,2020-11-14T17:06:06Z,2
4269,1,2020-05-15T17:58:22Z,3
4269,1,2020-10-04T18:39:36Z,3
4269,1,2020-10-27T12:03:35Z,1
4269,1,2020-02-01T02:42:58Z,3
4269,1,2020-08-15T17:53:29Z,1
4269,1,2020-07-05T20:47:50Z,2
4269,1,2020-12-14T21:36:46Z,3
4269,1,2020-11-10T08:47:48Z,1
4269,1,2020-05-29T04:28:10Z,2
4269,1,2020-11-12T00:14:21Z,2
4269,1,2020-09-13T23:26:52Z,1
4269,1,2020-09-09T03:48:32Z,1
4269,1,2020-10-19T19:43:05Z,2
4269,1,2020-03-21T17:24:37Z,2
4269,1,2020-05-22T18:21:08Z,2
4269,1,2020-11-11T13:02:38Z,2
4269,1,2020-03-28T05:54:47Z,1
4269,1,2020-07-28T18:25:26Z,1
4269,1,2020-05-08T17:43:21Z,2
4269,1,2020-12-16T19:06:09Z,2
4269,1,2020-02-06T09:09:03Z,3
4269,1,2020-02-19T22:03:29Z,2
4269,1,2020-06-16T16:10:02Z,1
4269,1,2020-01-13T02:46:06Z,2
4269,2,2020-10-28T00:58:22Z,2
4269,2,2020-07-29T19:18:16Z,1
4269,2,2020-05-24T13:52:39Z,3
4269,2,2020-11-24T18:34:11Z,3
4269,2,2020-08-24T22:56:13Z,3
4269,2,2020-07-14T15:45:04Z,1
4269,2,2020-06-17T22:24:43Z,2
4269,2,2020-01-15T10:00:13Z,1
4269,2,2020-09-20T14:21:40Z,1
4269,2,2020-01-01T02:22:33Z,2
4269,2,2020-03-16T15:30:39Z,2
4269,2,2020-03-05T20:26:59Z,2
4269,2,2020-05-10T18:49:13Z,3
4269,2,2020-06-18T23:41:35Z,1
4269,2,2020-10-26T16:43:45Z,3
4269,2,2020-07-14T18:30:18Z,2
4269,2,2020-09-25T23:03:21Z,1
4269,2,2020-05-10T18:55:55Z,3
4269,2,2020-03-26T16:37:59Z,3
4269,2,2020-03-08T04:54:23Z,3
4269,2,2020-09-26T23:08:56Z,2
4269,2,2020-10-18T23:25:15Z,2
4269,2,2020-03-23T17:35:07Z,2
4269,2,2020-06-29T00:26:31Z,2
4269,2,2020-05-04T12:15:06Z,2
4269,2,2020-10-12T21:50:53Z,1
4269,2,2020-05-14T20:03:25Z,3
4269,2,2020-10-25T05:36:25Z,3
4269,2,2020-04-24T08:36:50Z,1
4269,2,2020-06-17T11:39:41Z,2
4269,2,2020-11-11T01:13:02Z,3
4269,2,2020-09-29T15:01:36Z,2
4269,2,2020-09-01T11:26:18Z,3
4269,2,2020-05-06T03:02:15Z,1
4269,2,2020-06-03T15:46:45Z,1
4269,2,2020-05-11T06:53:13Z,3
4269,2,2020-06-17T21:25:02Z,1
4269,2,2020-03-08T17:13:19Z,1
4269,2,2020-02-12T15:24:00Z,3
4269,2,2020-04-05T06:43:26Z,3
4269,2,2020-08-10T10:19:03Z,3
4269,2,2020-06-17T13:07:13Z,3
4269,2,2020-09-13T23:06:13Z,1
4269,2,2020-07-15T23:46:56Z,1
4270,1,2020-10-06T19:23:31Z,3
4270,1,2020-02-08T14:17:34Z,3
4270,2,2020-12-27T05:59:34Z,2
4270,2,2020-07-20T12:35:55Z,1
4270,2,2020-02-21T15:17:30Z,3
4270,2,2020-09-01T01:39:37Z,3
4270,2,2020-02-19T11:00:46Z,3
4270,2,2020-07-31T16:23:14Z,2
4270,2,2020-10-18T18:56:47Z,1
4270,2,2020-04-03T19:17:25Z,3
4270,2,2020-02-28T17:33:55Z,2
4270,2,2020-02-02T01:44:00Z,1
4270,2,2020-04-10T23:56:39Z,2
4270,2,2020-03-18T20:14:31Z,2
4270,2,2020-02-28T00:08:45Z,3
4270,2,2020-11-24T08:54:45Z,1
4272,1,2020-01-14T12:18:55Z,2
4272,1,2020-01-30T11:25:21Z,1
4272,2,2020-09-24T21:53:19Z,2
4272,2,2020-08-03T12:42:07Z,2
4272,2,2020-03-22T04:53:16Z,1
4272,2,2020-10-14T02:03:35Z,3
4272,2,2020-05-13T10:31:27Z,2
4273,1,2020-02-13T17:03:25Z,2
4273,1,2020-04-03T20:54:08Z,3
4273,1,2020-08-10T21:56:00Z,1
4273,1,2020-12-24T17:34:50Z,3
4273,1,2020-12-25T17:35:37Z,1
4273,1,2020-03-22T08:47:36Z,1
4273,1,2020-02-20T07:41:52Z,2
4273,1,2020-03-11T02:51:38Z,3
4273,1,2020-11-20T20:28:39Z,3
4273,1,2020-04-30T17:48:05Z,3
4273,2,2020-06-01T12:53:30Z,2
4273,2,2020-10-24T05:38:37Z,2
4273,2,2020-09-12T20:08:22Z,2
4273,2,2020-01-28T12:59:27Z,3
4273,2,2020-04-13T09:38:01Z,1
4273,2,2020-03-19T14:21:24Z,1
4273,2,2020-11-01T09:04:15Z,3
4273,2,2020-07-05T00:44:01Z,2
4273,2,2020-04-13T13:35:01Z,1
4273,2,2020-03-22T08:47:14Z,3
4273,2,2020-08-18T22:09:28Z,2
4273,2,2020-09-21T17:05:42Z,3
4273,2,2020-03-12T17:12:06Z,3
4273,2,2020-11-15T13:41:49Z,3
4273,2,2020-06-29T18:52:55Z,2
4273,2,2020-11-20T20:59:37Z,3
4273,2,2020-10-05T22:47:40Z,3
4273,2,2020-07-04T15:05:22Z,2
4273,2,2020-10-26T01:03:05Z,3
4273,2,2020-05-07T03:54:50Z,1
4273,2,2020-07-10T21:56:09Z,2
4273,2,2020-03-14T07:41:16Z,2
4273,2,2020-01-25T22:17:53Z,3
4273,2,2020-03-17T17:22:47Z,3
4273,2,2020-08-28T08:40:12Z,3
4274,1,2020-01-20T09:58:56Z,3
4274,1,2020-03-14T13:58:59Z,2
4274,1,2020-10-04T21:22:54Z,3
4274,1,2020-11-23T21:20:33Z,1
4274,1,2020-04-28T18:40:30Z,3
4274,1,2020-09-05T05:55:04Z,1
4274,1,2020-04-22T09:22:08Z,3
4274,1,2020-03-04T22:38:53Z,3
4274,1,2020-10-31T23:18:48Z,3
4274,2,2020-11-16T20:01:52Z,1
4274,2,2020-12-03T12:27:11Z,3
4274,2,2020-10-04T22:13:47Z,2
4274,2,2020-03-20T19:29:32Z,1
4274,2,2020-09-17T22:26:50Z,1
4274,2,2020-01-06T17:20:58Z,3
4274,2,2020-04-18T13:56:12Z,3
4274,2,2020-08-04T18:46:57Z,2
4274,2,2020-03-16T02:24:44Z,3
4274,2,2020-12-28T12:19:06Z,3
4274,2,2020-11-04T05:20:30Z,3
4274,2,2020-06-23T01:04:18Z,3
4274,2,2020-01-15T17:45:20Z,1
4274,2,2020-08-18T01:40:29Z,2
4274,2,2020-10-25T14:18:36Z,1
4274,2,2020-10-06T10:36:28Z,3
4274,2,2020-07-21T07:41:12Z,2
4274,2,2020-03-28T11:02:10Z,3
4274,2,2020-11-04T06:30:44Z,3
4274,2,2020-01-06T19:21:11Z,3
4274,2,2020-10-22T00:09:13Z,1
4274,2,2020-01-09T03:48:10Z,3
4275,1,2020-06-04T19:46:03Z,3
4275,1,2020-12-29T17:19:01Z,2
4275,2,2020-04-25T13:15:34Z,3
4276,1,2020-03-14T23:57:42Z,1
4276,1,2020-09-16T13:06:55Z,2
4276,1,2020-03-02T04:39:07Z,2
4276,1,2020-12-13T05:01:24Z,1
4276,1,2020-01-15T11:13:54Z,2
4276,2,2020-11-14T06:31:26Z,2
4276,2,2020-05-10T04:42:35Z,1
4276,2,2020-09-13T00:12:53Z,3
4276,2,2020-02-09T05:11:49Z,1
4276,2,2020-04-09T11:27:30Z,1
4277,1,2020-05-28T13:12:40Z,3
4277,1,2020-01-21T22:20:03Z,3
4277,1,2020-12-06T15:33:42Z,3
4277,2,2020-02-25T22:15:38Z,2
4277,2,2020-03-27T09:36:51Z,2
4277,2,2020-10-04T08:35:48Z,1
4277,2,2020-03-31T19:56:41Z,3
4277,2,2020-03-14T23:58:18Z,3
4277,2,2020-08-30T13:13:33Z,3
4277,2,2020-01-06T13:03:20Z,2
4277,2,2020-12-22T04:13:17Z,2
4277,2,2020-04-17T15:25:22Z,1
4277,2,2020-09-24T21:20:28Z,3
4277,2,2020-07-31T15:51:58Z,3
4277,2,2020-05-16T02:29:20Z,1
4277,2,2020-11-13T02:38:20Z,2
4279,1,2020-03-01T03:40:42Z,2
4279,1,2020-09-05T21:20:50Z,3
4279,1,2020-01-13T01:21:26Z,3
4279,1,2020-06-24T13:54:55Z,3
4279,1,2020-06-28T01:30:01Z,1
4279,1,2020-06-02T17:04:40Z,3
4279,1,2020-08-25T05:23:33Z,2
4279,1,2020-05-17T17:01:35Z,2
4279,1,2020-10-21T20:23:58Z,2
4279,1,2020-07-03T11:49:36Z,1
4279,1,2020-03-04T10:58:10Z,1
4279,1,2020-10-14T19:21:53Z,3
4279,2,2020-02-04T04:51:20Z,3
4279,2,2020-01-30T09:17:04Z,1
4279,2,2020-11-13T16:36:30Z,3
4279,2,2020-06-04T19:42:51Z,3
4279,2,2020-11-14T06:20:25Z,1
4279,2,2020-01-16T08:06:04Z,2
4279,2,2020-07-09T00:51:18Z,2
4279,2,2020-02-15T19:25:52Z,3
4279,2,2020-08-06T02:35:21Z,1
4279,2,2020-03-07T06:28:43Z,2
4279,2,2020-03-16T08:50:05Z,1
4279,2,2020-02-11T03:27:10Z,1
4280,1,2020-09-18T05:37:16Z,2
4280,2,2020-07-14T01:42:27Z,1
4280,2,2020-11-23T19:44:59Z,1
4280,2,2020-02-29T03:36:25Z,1
4280,2,2020-03-18T17:17:38Z,3
4280,2,2020-05-04T14:25:25Z,2
4280,2,2020-03-21T16:54:19Z,1
4281,1,2020-09-22T16:27:38Z,1
4281,1,2020-03-22T23:28:22Z,1
4281,1,2020-02-28T15:24:04Z,2
4281,1,2020-02-20T20:06:54Z,2
4281,2,2020-03-10T11:47:37Z,3
4281,2,2020-10-18T19:42:33Z,2
4281,2,2020-06-23T08:28:31Z,1
4281,2,2020-01-13T22:00:11Z,1
4281,2,2020-11-01T05:53:04Z,1
4281,2,2020-02-29T00:15:09Z,1
4282,1,2020-09-21T11:49:46Z,3
4282,2,2020-12-03T07:22:31Z,1
4283,1,2020-12-04T08:42:35Z,3
4283,1,2020-05-24T14:47:22Z,1
4283,1,2020-05-07T10:32:47Z,2
4283,1,2020-03-12T05:03:38Z,2
4283,1,2020-03-15T09:30:39Z,3
4283,1,2020-12-05T16:13:22Z,1
4283,1,2020-12-30T07:05:31Z,2
4283,2,2020-09-18T21:33:04Z,1
4283,2,2020-12-12T02:29:33Z,2
4283,2,2020-03-18T22:12:36Z,1
4283,2,2020-02-15T12:02:13Z,1
4283,2,2020-07-17T00:29:01Z,1
4283,2,2020-11-08T18:24:25Z,1
4283,2,2020-12-08T00:54:18Z,2
4283,2,2020-06-27T12:19:35Z,2
4283,2,2020-03-15T11:50:14Z,3
4283,2,2020-06-19T23:27:25Z,3
4284,1,2020-12-11T17:14:38Z,3
4284,1,2020-06-05T15:31:24Z,2
4284,1,2020-07-04T19:29:31Z,3
4284,1,2020-08-09T07:18:47Z,2
4284,1,2020-07-23T12:59:29Z,2
4284,1,2020-12-27T19:43:45Z,3
4284,1,2020-06-12T18:45:15Z,1
4284,1,2020-06-26T22:59:44Z,1
4284,1,2020-10-08T16:12:53Z,3
4284,1,2020-08-23T05:56:35Z,3
4284,1,2020-03-02T21:08:55Z,2
4284,1,2020-01-20T00:25:53Z,1
4284,1,2020-09-02T21:03:03Z,2
4284,1,2020-07-04T14:02:10Z,3
4284,1,2020-03-03T20:42:31Z,1
4284,1,2020-07-15T12:42:58Z,1
4284,1,2020-12-31T19:26:31Z,2
4284,1,2020-09-23T07:11:42Z,1
4284,1,2020-03-19T23:39:17Z,1
4284,2,2020-08-15T16:58:39Z,1
4284,2,2020-05-26T03:48:23Z,3
4284,2,2020-10-30T17:11:56Z,3
4284,2,2020-09-17T21:29:46Z,1
4284,2,2020-03-12T03:19:54Z,1
4284,2,2020-10-11T08:10:22Z,3
4284,2,2020-05-30T07:05:57Z,1
4284,2,2020-05-25T20:53:50Z,2
4284,2,2020-11-24T19:30:49Z,3
4284,2,2020-05-17T06:55:38Z,1
4284,2,2020-06-16T23:36:15Z,2
4284,2,2020-11-02T05:01:20Z,3
4284,2,2020-04-10T21:51:11Z,3
4284,2,2020-04-19T08:48:27Z,1
4284,2,2020-09-20T18:17:46Z,1
4284,2,2020-12-09T19:37:24Z,2
4284,2,2020-11-26T02:59:26Z,1
4284,2,2020-12-05T10:27:21Z,2
4284,2,2020-07-10T09:53:25Z,3
4284,2,2020-04-24T16:40:02Z,2
4284,2,2020-06-10T16:25:15Z,1
4284,2,2020-08-06T01:55:10Z,2
4284,2,2020-05-31T09:59:25Z,1
4284,2,2020-08-21T23:36:11Z,1
4284,2,2020-02-10T05:32:05Z,2
4284,2,2020-07-14T00:54:46Z,3
4284,2,2020-05-28T17:55:04Z,3
4284,2,2020-05-27T03:45:49Z,2
4284,2,2020-06-29T21:17:02Z,1
4284,2,2020-04-26T04:49:41Z,1
4284,2,2020-10-07T12:46:34Z,3
4284,2,2020-08-24T22:21:49Z,3
4284,2,2020-03-20T20:46:01Z,3
4284,2,2020-05-12T02:20:06Z,2
4284,2,2020-05-29T16:16:53Z,2
4284,2,2020-09-28T17:10:20Z,3
4284,2,2020-04-28T05:52:00Z,2
4285,1,2020-08-31T22:34:50Z,1
4285,1,2020-11-27T10:00:47Z,1
4285,1,2020-04-13T02:48:35Z,2
4285,1,2020-02-08T00:11:33Z,2
4285,1,2020-05-30T11:56:22Z,3
4285,1,2020-05-27T22:36:29Z,3
4285,1,2020-05-22T11:24:06Z,3
4285,1,2020-11-16T22:02:16Z,1
4285,1,2020-02-15T12:21:42Z,1
4285,1,2020-01-27T06:43:01Z,3
4285,1,2020-01-29T06:26:30Z,2
4285,1,2020-10-07T10:13:26Z,3
4285,1,2020-04-26T04:31:40Z,2
4285,1,2020-09-05T19:58:23Z,3
4285,1,2020-05-16T21:00:18Z,1
4285,2,2020-12-03T12:16:19Z,1
4285,2,2020-05-11T14:50:09Z,1
4285,2,2020-06-05T12:10:09Z,3
4285,2,2020-07-16T12:52:22Z,1
4285,2,2020-12-18T05:11:03Z,3
4285,2,2020-08-08T19:25:44Z,2
4285,2,2020-11-15T22:51:34Z,3
4285,2,2020-11-23T03:22:29Z,2
4285,2,2020-09-04T14:39:47Z,3
4285,2,2020-09-06T15:56:31Z,2
4285,2,2020-07-16T18:33:42Z,2
4285,2,2020-06-26T07:15:17Z,1
4285,2,2020-06-25T11:26:05Z,3
4285,2,2020-09-21T22:29:21Z,1
4285,2,2020-04-11T22:49:28Z,3
4285,2,2020-04-02T16:57:37Z,3
4285,2,2020-05-04T04:30:26Z,1
4285,2,2020-02-12T17:39:25Z,1
